measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code
20250501074002.197471_AR_webconnectivity_e72f500f0756cac7,https://www.moonwin.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074001.058085_AR_webconnectivity_6ab856c9d6cc6261,https://cryptocasino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501073959.937926_AR_webconnectivity_3c5f627e84907f57,https://kirgo.com/en,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073959.048355_AR_webconnectivity_9790a0c9a8356ea8,https://non-gamstop.co,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073958.001058_AR_webconnectivity_8184d3d34e20bbaf,https://houseofspins.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073956.785888_AR_webconnectivity_6002f9a0934efea4,https://stakewin.io,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501073955.911110_AR_webconnectivity_2aedf0223d9216ab,https://www.swapcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073954.920550_AR_webconnectivity_6f6856e8919aa012,https://www.galaxyspins.com/es,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501073952.871930_AR_webconnectivity_ce9b50aa5865d18b,https://www.seabet.io,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073953.650290_AR_webconnectivity_ca3d249f6d790d9e,https://nordscasino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073951.955871_AR_webconnectivity_12e91105b1f45f51,https://wagabet.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073948.365534_AR_webconnectivity_4f62c1c232cfd654,https://goldmatic.xyz,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073945.607939_AR_webconnectivity_e18fef4f02c61168,https://toshi.bet,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073944.391596_AR_webconnectivity_fe1570293677eb18,https://bet2fun9.Online,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073943.451808_AR_webconnectivity_9325050954f6f976,https://awrora.casino,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073941.513464_AR_webconnectivity_e8e5d2d9bea1c005,https://stage.mrocasino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073939.969425_AR_webconnectivity_aa864fdac2d2fbe2,https://play.casinovibes.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073938.248875_AR_webconnectivity_1fc2472b74921bc9,https://monro.casino,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501073930.964690_AR_webconnectivity_a11d02969e8158d0,https://donbet.com/en,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073930.140259_AR_webconnectivity_85b65b4763707c43,https://www.hatbet56.com/tf,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501073929.224033_AR_webconnectivity_3bd50035b91e7af9,https://xspin.io/en,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073928.091139_AR_webconnectivity_abac7f0d6adecd58,https://metatokens.games,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501073909.679455_AR_webconnectivity_15bb0cc71c5c083a,https://winnita.com/it,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073905.676208_AR_webconnectivity_5272c4a6c47360cb,https://www.vegaslegacy.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073901.185503_AR_webconnectivity_053309c89abbc523,https://wintopia.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073900.261298_AR_webconnectivity_a14a6130f41de6ce,https://boomerang-bet.com/en/game,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501073859.230411_AR_webconnectivity_a38471343910f214,https://bitz8.vip,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,503
20250501073858.505072_AR_webconnectivity_596b14cbc3f25189,https://www.winsly.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501073856.455549_AR_webconnectivity_635122b35c74b330,https://zumospin.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
