measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code
20250513180554.545763_AR_webconnectivity_72ef2ab81f734873,https://www.europalace.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513180458.431506_AR_webconnectivity_1f9b85fc8004e753,https://www.dreamvegas.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,403
20250513180451.092747_AR_webconnectivity_76ebc8da64fbaddd,https://www.drakecasino.eu,,connection_refused,inconsistent,False,AS16814,190.2.2.3,403
20250513180337.428831_AR_webconnectivity_f30677fe82e2c0bf,https://www.dafabet.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,403
20250513180335.178175_AR_webconnectivity_8b7d143924cc7abb,https://www.dadosbet.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513180254.113776_AR_webconnectivity_bffec4bf557be6c7,https://www.cleopatracasino.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513180226.366605_AR_webconnectivity_a670d7b726ea90e6,https://www.casumo.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,403
20250513180150.013599_AR_webconnectivity_e7e168e690de1ea8,https://www.casinoluck.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513174809.985881_AR_webconnectivity_6bd33e7771a82cb3,http://www.luckia.es,,connection_refused,inconsistent,False,AS16814,190.2.2.3,403
20250513173925.622746_AR_webconnectivity_3bc623c92bb3b822,http://www.betboro.com,,,inconsistent,False,AS16814,190.2.2.3,403
20250513173833.505200_AR_webconnectivity_556d9f005e90e73a,http://www.bet777.es,,,inconsistent,False,AS16814,190.2.2.3,403
20250513173642.561625_AR_webconnectivity_b824ca5b76d84693,https://futbollibrego.pe/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513173629.889913_AR_webconnectivity_414684a25036e0fc,https://pelotalibretv.com/,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513173616.364706_AR_webconnectivity_88848010b76f46c4,https://pelotalibre.pe/,,connection_refused,inconsistent,False,AS16814,190.2.2.3,-1
20250513173610.525351_AR_webconnectivity_6ebcd108f2bc0b90,https://futbollibre.app/,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513173608.990547_AR_webconnectivity_fcea80eef974d71a,https://22bet.com/,,connection_refused,inconsistent,False,AS16814,190.2.2.3,203
20250513173601.310881_AR_webconnectivity_1281ed0782e1bf87,https://sports.bwin.com/,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513173553.532633_AR_webconnectivity_6649d19e38b99591,https://22bet.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,203
20250513173551.997642_AR_webconnectivity_092d4abf1a00c449,http://www.10bet.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513173532.603798_AR_webconnectivity_adc56bad1e1930e1,http://www.188bet.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,403
20250513173528.682762_AR_webconnectivity_9f19f3659b01f0d5,http://www.32red.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,503
20250513173506.943625_AR_webconnectivity_26401640f4d93e69,http://www.allslotscasino.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513173308.063725_AR_webconnectivity_79515bb303593159,http://www.betsafe.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513173243.491784_AR_webconnectivity_635878873081dac0,http://www.bodog.eu,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513173205.103284_AR_webconnectivity_2e4a348aa94ccadb,http://www.casimba.com,,,inconsistent,False,AS16814,190.2.2.3,403
20250513173136.727608_AR_webconnectivity_08710a6007fe13ab,http://www.casino777.es,,,inconsistent,False,AS16814,190.2.2.3,403
20250513172917.542297_AR_webconnectivity_2b1e4a35828a4857,http://www.casinoluck.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513172847.388716_AR_webconnectivity_190941d945051d22,http://www.casumo.com,,,inconsistent,False,AS16814,190.2.2.3,403
20250513172823.476387_AR_webconnectivity_19e95e7f6501f1e9,http://www.cleopatracasino.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513172809.165687_AR_webconnectivity_5c2f11a4df11d5ed,http://www.dadosbet.com,,,inconsistent,False,AS16814,190.2.2.3,200
20250513172803.813030_AR_webconnectivity_ed8ab2306b83fc70,http://www.dafabet.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513172717.582713_AR_webconnectivity_b9ccf9090992e2de,http://www.drakecasino.eu,,,inconsistent,False,AS16814,190.2.2.3,403
20250513172712.447973_AR_webconnectivity_22e7ca352260804a,http://www.dreamvegas.com,,,inconsistent,False,AS16814,190.2.2.3,403
20250513172650.088706_AR_webconnectivity_9d885f7468a6ba8b,http://www.europalace.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513172619.371121_AR_webconnectivity_a64cb58d432d933d,http://www.gametwist.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513172618.140450_AR_webconnectivity_4d79a1905f65834b,http://www.gamingclub.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513172545.275948_AR_webconnectivity_5fe34fbc4b8d3664,http://www.goldenpark.es,,connection_refused,inconsistent,False,AS16814,190.2.2.3,403
20250513172446.871001_AR_webconnectivity_b235b3054f8bd546,http://www.intertops.eu,,connection_refused,inconsistent,False,AS16814,190.2.2.3,404
20250513172441.272803_AR_webconnectivity_9799ae772b7d5a36,http://www.jackpotcitycasino.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513172349.272366_AR_webconnectivity_f7b79cf03f34cc05,http://www.luckynuggetcasino.com,,,inconsistent,False,AS16814,190.2.2.3,200
20250513172315.760325_AR_webconnectivity_4465b7f689231fef,http://www.magicred.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513172205.108489_AR_webconnectivity_4ee50d5d4dd2bcfc,http://www.mrwin.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513172131.016011_AR_webconnectivity_035b2c6814ef2e48,http://www.pinnacle.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513172101.891829_AR_webconnectivity_2b05b4df70667bf1,http://www.playzee.com,,,inconsistent,False,AS16814,190.2.2.3,403
20250513171921.275562_AR_webconnectivity_ce6074e38201b0c1,http://www.slotscapital.lv,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513171853.017338_AR_webconnectivity_a63c7be5aee90beb,http://www.spinpalace.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513171832.006886_AR_webconnectivity_29df7f8ec9b7a461,http://www.sportingbet.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,403
20250513171827.243224_AR_webconnectivity_afa40b2f13ca701f,http://www.stake.com,,,inconsistent,False,AS16814,190.2.2.3,403
20250513171754.152438_AR_webconnectivity_519c4295b2b10ba1,http://www.tastybingo.com,,,inconsistent,False,AS16814,190.2.2.3,200
